ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas
110,grouped,AJ-HUB2KIT4G-DP-PHOD-B,,"Kit Ajax HUB 2 4G - Negro (Personalizable)",1,1,visible,"Incluye: Hub 2 4G, Teclado KeyPad Plus, Sirena interior HomeSiren, 2× MotionCam PhOD, 1× DoorProtect Plus, 1× Mando SpaceControl. Disponible en Negro.","<h2>Kit Completo de Seguridad Inteligente Ajax - Modelo Negro</h2>
\n 	<li><strong>Algoritmo</strong>: DualTone (frecuencias baja + alta)</li>
\n 	<li><strong>Tiempo detección</strong>: 1.5 segundos</li>
\n 	<li><strong>Sensibilidad</strong>: 3 niveles ajustables</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1000m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 25 mm</li>
\n 	<li><strong>Peso</strong>: 90g</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>GlassProtect Negro</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para ventanas grandes, escaparates y puertas de cristal.</em>",,,taxable,,1,,,0,0,0.09,11,6,2.5,1,,,80,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-GLASSPROTECT-B_processed.png,,,,,,,,,0,
136,simple,AJ-MOTIONCAMOUTDOOR-PHOD-W,,"MotionCam Outdoor PhOD Blanco",1,0,visible,"Detector exterior Ajax con cámara PhOD en blanco. IP55, temperatura -25°C a +60°C, alcance 15m. Fotos HDR en &lt;9 seg, visión nocturna IR. Inmunidad mascotas 80cm. Batería 4 años.","<h2>Ajax MotionCam Outdoor PhOD - Detector Exterior con Cámara (Blanco)</h2>
\nDetector de movimiento exterior con cámara integrada. Verificación fotográfica instantánea de alarmas al aire libre. Certificación IP55.
\n<h3>✨ Características Outdoor:</h3>
\n<ul>
\n 	<li><strong>PhOD exterior</strong>: 2-5 fotos HDR en &lt;9 segundos al aire libre</li>
\n 	<li><strong>Certificación IP55</strong>: Protección contra polvo y lluvia</li>
\n 	<li><strong>Inmunidad mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Anti-sabotaje</strong>: Protección frontal + posterior</li>
\n 	<li><strong>Visión nocturna IR</strong>: Detección hasta oscuridad total</li>
\n 	<li><strong>Alcance 15m</strong>: Cobertura angular 88.5° horizontal</li>
\n 	<li><strong>Temperatura extrema</strong>: -25°C a +60°C</li>
\n</ul>
\n<h3>📷 Sistema de Cámara:</h3>
\n<ul>
\n 	<li><strong>Protocolo Wings</strong>: Transmisión dedicada de fotos</li>
\n 	<li><strong>Velocidad</strong>: Fotos en app en &lt;9 segundos</li>
\n 	<li><strong>Calidad HDR</strong>: Alto rango dinámico</li>
\n 	<li><strong>Iluminación IR</strong>: 5m alcance nocturno</li>
\n 	<li><strong>SmartDetect</strong>: Anti-falsas alarmas por animales/lluvia</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits para fotos</li>
\n 	<li>Doble protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Compensación de temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 4× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 4 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 15m exterior</li>
\n 	<li><strong>Ángulo</strong>: 88.5° horizontal, 80° vertical</li>
\n 	<li><strong>Certificación</strong>: IP55 (polvo y agua)</li>
\n 	<li><strong>Frecuencia dual</strong>: Jeweller + Wings (868 MHz)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +60°C operación</li>
\n 	<li><strong>Dimensiones</strong>: 150 × 75 × 65 mm</li>
\n 	<li><strong>Peso</strong>: 400g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionCam Outdoor PhOD Blanco</li>
\n 	<li>SmartBracket Outdoor</li>
\n 	<li>4× Batería CR123A</li>
\n 	<li>Kit de montaje exterior</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para jardines, patios, entradas, aparcamientos.</em>",,,taxable,,1,,,0,0,0.4,15,7.5,6.5,1,,,380,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-MOTIONCAMOUTDOOR-PHOD-W.webp,,,,,,,,,0,
137,simple,AJ-MOTIONCAMOUTDOOR-PHOD-B,,"MotionCam Outdoor PhOD Negro",1,0,visible,"Detector exterior Ajax con cámara PhOD en negro. IP55, temperatura -25°C a +60°C, alcance 15m. Fotos HDR en &lt;9 seg, visión nocturna IR. Inmunidad mascotas 80cm. Batería 4 años.","<h2>Ajax MotionCam Outdoor PhOD - Detector Exterior con Cámara (Negro)</h2>
\nDetector de movimiento exterior con cámara integrada. Verificación fotográfica instantánea de alarmas al aire libre. Certificación IP55.
\n<h3>✨ Características Outdoor:</h3>
\n<ul>
\n 	<li><strong>PhOD exterior</strong>: 2-5 fotos HDR en &lt;9 segundos al aire libre</li>
\n 	<li><strong>Certificación IP55</strong>: Protección contra polvo y lluvia</li>
\n 	<li><strong>Inmunidad mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Anti-sabotaje</strong>: Protección frontal + posterior</li>
\n 	<li><strong>Visión nocturna IR</strong>: Detección hasta oscuridad total</li>
\n 	<li><strong>Alcance 15m</strong>: Cobertura angular 88.5° horizontal</li>
\n 	<li><strong>Temperatura extrema</strong>: -25°C a +60°C</li>
\n</ul>
\n<h3>📷 Sistema de Cámara:</h3>
\n<ul>
\n 	<li><strong>Protocolo Wings</strong>: Transmisión dedicada de fotos</li>
\n 	<li><strong>Velocidad</strong>: Fotos en app en &lt;9 segundos</li>
\n 	<li><strong>Calidad HDR</strong>: Alto rango dinámico</li>
\n 	<li><strong>Iluminación IR</strong>: 5m alcance nocturno</li>
\n 	<li><strong>SmartDetect</strong>: Anti-falsas alarmas por animales/lluvia</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits para fotos</li>
\n 	<li>Doble protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Compensación de temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 4× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 4 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 15m exterior</li>
\n 	<li><strong>Ángulo</strong>: 88.5° horizontal, 80° vertical</li>
\n 	<li><strong>Certificación</strong>: IP55 (polvo y agua)</li>
\n 	<li><strong>Frecuencia dual</strong>: Jeweller + Wings (868 MHz)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +60°C operación</li>
\n 	<li><strong>Dimensiones</strong>: 150 × 75 × 65 mm</li>
\n 	<li><strong>Peso</strong>: 400g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionCam Outdoor PhOD Negro</li>
\n 	<li>SmartBracket Outdoor</li>
\n 	<li>4× Batería CR123A</li>
\n 	<li>Kit de montaje exterior</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para jardines, patios, entradas, aparcamientos.</em>",,,taxable,,1,,,0,0,0.4,15,7.5,6.5,1,,,380,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-MOTIONCAMOUTDOOR-PHOD-B_processed.png,,,,,,,,,0,
138,simple,AJ-PASS-B,,"Ajax Pass Negro",1,0,visible,"Tarjeta NFC Ajax Pass en negro. DESFire® EV1, ISO 14443, cifrado AES-128. Compatible KeyPad Plus. Formato cartera estándar. Sin batería, tecnología pasiva. Gestión remota desde app.","<h2>Ajax Pass - Tarjeta de Acceso NFC (Negro)</h2>
\nTarjeta de acceso NFC para control del sistema Ajax mediante KeyPad Plus o teclados con lector NFC. Formato tarjeta de crédito con tecnología DESFire®.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Tecnología DESFire®</strong>: Máxima seguridad NFC</li>
\n 	<li><strong>ISO 14443</strong>: Estándar internacional</li>
\n 	<li><strong>Compatible KeyPad Plus</strong>: Control sin contacto</li>
\n 	<li><strong>Formato tarjeta</strong>: Tamaño cartera estándar</li>
\n 	<li><strong>Gestión remota</strong>: Añadir/eliminar desde app</li>
\n 	<li><strong>Sin batería</strong>: Tecnología pasiva NFC</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado DES/3DES/AES-128</li>
\n 	<li>Autenticación mutua</li>
\n 	<li>ID único por tarjeta</li>
\n 	<li>Registro de uso en app</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Tecnología</strong>: MIFARE DESFire® EV1</li>
\n 	<li><strong>Estándar</strong>: ISO/IEC 14443 Type A</li>
\n 	<li><strong>Frecuencia</strong>: 13.56 MHz (NFC)</li>
\n 	<li><strong>Alcance lectura</strong>: Hasta 5cm</li>
\n 	<li><strong>Material</strong>: PVC duradero</li>
\n 	<li><strong>Color</strong>: Negro con logo Ajax</li>
\n 	<li><strong>Dimensiones</strong>: 85.6 × 53.98 × 0.76 mm (estándar ISO)</li>
\n 	<li><strong>Peso</strong>: 6g</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +50°C</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>1× Ajax Pass Negro</li>
\n</ul>
\n<em>Compatible con KeyPad Plus, LiftKeyPad y otros dispositivos Ajax con lector NFC. Cada tarjeta tiene ID único.</em>",,,taxable,,1,,,0,0,0.006,8.56,5.4,0.08,1,,,6,Accesorios,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-PASS-B_processed.png,,,,,,,,,0,
139,simple,AJ-PASS-W,,"Ajax Pass Blanco",1,0,visible,"Tarjeta NFC Ajax Pass en blanco. DESFire® EV1, ISO 14443, cifrado AES-128. Compatible KeyPad Plus. Formato cartera estándar. Sin batería, tecnología pasiva. Gestión remota desde app.","<h2>Ajax Pass - Tarjeta de Acceso NFC (Blanco)</h2>
\nTarjeta de acceso NFC para control del sistema Ajax mediante KeyPad Plus o teclados con lector NFC. Formato tarjeta de crédito con tecnología DESFire®.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Tecnología DESFire®</strong>: Máxima seguridad NFC</li>
\n 	<li><strong>ISO 14443</strong>: Estándar internacional</li>
\n 	<li><strong>Compatible KeyPad Plus</strong>: Control sin contacto</li>
\n 	<li><strong>Formato tarjeta</strong>: Tamaño cartera estándar</li>
\n 	<li><strong>Gestión remota</strong>: Añadir/eliminar desde app</li>
\n 	<li><strong>Sin batería</strong>: Tecnología pasiva NFC</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado DES/3DES/AES-128</li>
\n 	<li>Autenticación mutua</li>
\n 	<li>ID único por tarjeta</li>
\n 	<li>Registro de uso en app</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Tecnología</strong>: MIFARE DESFire® EV1</li>
\n 	<li><strong>Estándar</strong>: ISO/IEC 14443 Type A</li>
\n 	<li><strong>Frecuencia</strong>: 13.56 MHz (NFC)</li>
\n 	<li><strong>Alcance lectura</strong>: Hasta 5cm</li>
\n 	<li><strong>Material</strong>: PVC duradero</li>
\n 	<li><strong>Color</strong>: Blanco con logo Ajax</li>
\n 	<li><strong>Dimensiones</strong>: 85.6 × 53.98 × 0.76 mm (estándar ISO)</li>
\n 	<li><strong>Peso</strong>: 6g</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +50°C</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>1× Ajax Pass Blanco</li>
\n</ul>
\n<em>Compatible con KeyPad Plus, LiftKeyPad y otros dispositivos Ajax con lector NFC. Cada tarjeta tiene ID único.</em>",,,taxable,,1,,,0,0,0.006,8.56,5.4,0.08,1,,,6,Accesorios,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-PASS-W.webp,,,,,,,,,0,
140,simple,10XAJ-TAG-W,,"10 Tags Blanco",1,0,visible,"Pack 10 llaveros NFC Ajax Tag en blanco. DESFire® EV1, ISO 14443, cifrado AES-128. Compatible KeyPad Plus. Compactos 40mm, resistentes a golpes/agua. Sin batería. Gestión remota app.","<h2>Ajax Tag - Pack de 10 Llaveros NFC (Blanco)</h2>
\nPack de 10 llaveros NFC para control rápido del sistema Ajax. Compactos, resistentes y siempre a mano. Tecnología DESFire® de máxima seguridad.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Pack de 10 unidades</strong>: Llaveros blancos con anilla</li>
\n 	<li><strong>Tecnología DESFire®</strong>: Máxima seguridad NFC</li>
\n 	<li><strong>ISO 14443</strong>: Estándar internacional</li>
\n 	<li><strong>Compatible KeyPad Plus</strong>: Control sin contacto</li>
\n 	<li><strong>Formato llavero</strong>: Compacto para llevar siempre</li>
\n 	<li><strong>Gestión remota</strong>: Añadir/eliminar desde app</li>
\n 	<li><strong>Sin batería</strong>: Tecnología pasiva NFC</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado DES/3DES/AES-128</li>
\n 	<li>Autenticación mutua</li>
\n 	<li>ID único por llavero</li>
\n 	<li>Registro de uso en app</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Cantidad</strong>: 10 llaveros NFC</li>
\n 	<li><strong>Tecnología</strong>: MIFARE DESFire® EV1</li>
\n 	<li><strong>Estándar</strong>: ISO/IEC 14443 Type A</li>
\n 	<li><strong>Frecuencia</strong>: 13.56 MHz (NFC)</li>
\n 	<li><strong>Alcance lectura</strong>: Hasta 5cm</li>
\n 	<li><strong>Material</strong>: Plástico ABS resistente</li>
\n 	<li><strong>Color</strong>: Blanco con logo Ajax</li>
\n 	<li><strong>Dimensiones</strong>: 40 × 30 × 4 mm por unidad</li>
\n 	<li><strong>Peso</strong>: 6g por unidad (60g total)</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +50°C</li>
\n 	<li><strong>Protección</strong>: Resistente a golpes y agua salpicada</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>10× Ajax Tag Blanco con anilla</li>
\n</ul>
\n<em>Compatible con KeyPad Plus, LiftKeyPad y otros dispositivos Ajax con lector NFC. Cada llavero tiene ID único. Ideal para familias y pequeños negocios.</em>",,,taxable,,1,,,0,0,0.06,40,30,4,1,,,67,Accesorios,,,"https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/10XAJ-TAG-W.webp, https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/10XAJ-TAG-W.webp",,,,,,,,,0,
141,simple,10XAJ-TAG-B,,"10 Tags Negro",1,0,visible,"Pack 10 llaveros NFC Ajax Tag en negro. DESFire® EV1, ISO 14443, cifrado AES-128. Compatible KeyPad Plus. Compactos 40mm, resistentes a golpes/agua. Sin batería. Gestión remota app.","<h2>Ajax Tag - Pack de 10 Llaveros NFC (Negro)</h2>
\nPack de 10 llaveros NFC para control rápido del sistema Ajax. Compactos, resistentes y siempre a mano. Tecnología DESFire® de máxima seguridad.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Pack de 10 unidades</strong>: Llaveros negros con anilla</li>
\n 	<li><strong>Tecnología DESFire®</strong>: Máxima seguridad NFC</li>
\n 	<li><strong>ISO 14443</strong>: Estándar internacional</li>
\n 	<li><strong>Compatible KeyPad Plus</strong>: Control sin contacto</li>
\n 	<li><strong>Formato llavero</strong>: Compacto para llevar siempre</li>
\n 	<li><strong>Gestión remota</strong>: Añadir/eliminar desde app</li>
\n 	<li><strong>Sin batería</strong>: Tecnología pasiva NFC</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado DES/3DES/AES-128</li>
\n 	<li>Autenticación mutua</li>
\n 	<li>ID único por llavero</li>
\n 	<li>Registro de uso en app</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Cantidad</strong>: 10 llaveros NFC</li>
\n 	<li><strong>Tecnología</strong>: MIFARE DESFire® EV1</li>
\n 	<li><strong>Estándar</strong>: ISO/IEC 14443 Type A</li>
\n 	<li><strong>Frecuencia</strong>: 13.56 MHz (NFC)</li>
\n 	<li><strong>Alcance lectura</strong>: Hasta 5cm</li>
\n 	<li><strong>Material</strong>: Plástico ABS resistente</li>
\n 	<li><strong>Color</strong>: Negro con logo Ajax</li>
\n 	<li><strong>Dimensiones</strong>: 40 × 30 × 4 mm por unidad</li>
\n 	<li><strong>Peso</strong>: 6g por unidad (60g total)</li>
\n 	<li><strong>Temperatura</strong>: -25°C a +50°C</li>
\n 	<li><strong>Protección</strong>: Resistente a golpes y agua salpicada</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>10× Ajax Tag Negro con anilla</li>
\n</ul>
\n<em>Compatible con KeyPad Plus, LiftKeyPad y otros dispositivos Ajax con lector NFC. Cada llavero tiene ID único. Ideal para familias y pequeños negocios.</em>",,,taxable,,1,,,0,0,0.06,40,30,4,1,,,67,Accesorios,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/110XAJ-TAG-B_processed.png,,,,,,,,,0,
144,simple,AJ-FIREPROTECT2-HSC-SB-B,,"Ajax FireProtect 2 HSC Negro",1,0,visible,"Detector Ajax 3 en 1: humo + calor + CO. Certificado EN 14604/EN 50291. Cámara óptica dual, sensor electroquímico CO. Sirena 85dB, LED RGB. Batería 7 años. Autodiagnóstico 24/7.","<h2>Ajax FireProtect 2 HSC - Detector de Humo y CO (Negro)</h2>
\nDetector inteligente 3 en 1: humo + calor + monóxido de carbono. Certificado EN 14604 y EN 50291. Protección completa contra incendios y fugas de CO.
\n<h3>✨ Triple Protección:</h3>
\n<ul>
\n 	<li><strong>Sensor de humo</strong>: Cámara óptica dual con compensación de polvo</li>
\n 	<li><strong>Sensor de calor</strong>: Detección rápida de temperatura</li>
\n 	<li><strong>Sensor de CO</strong>: Monóxido de carbono (químico electroquímico)</li>
\n 	<li><strong>Sirena 85 dB</strong>: Alarma sonora integrada</li>
\n 	<li><strong>LED RGB</strong>: Indicador visual de estado</li>
\n 	<li><strong>Test automático</strong>: Autodiagnóstico continuo</li>
\n</ul>
\n<h3>🔥 Certificaciones:</h3>
\n<ul>
\n 	<li><strong>EN 14604</strong>: Detectores de humo</li>
\n 	<li><strong>EN 50291</strong>: Detectores de CO</li>
\n 	<li><strong>Grado 2</strong>: Sistemas de alarma de incendios</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Autodiagnóstico 24/7</li>
\n 	<li>Compensación automática</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 2× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 7 años (sensor humo/calor), 5 años (sensor CO)</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja y fin vida útil sensor CO</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Tipo humo</strong>: Cámara óptica dual</li>
\n 	<li><strong>Tipo calor</strong>: Termómetro digital</li>
\n 	<li><strong>Tipo CO</strong>: Electroquímico (vida útil 5-7 años)</li>
\n 	<li><strong>Sirena</strong>: 85 dB a 3m</li>
\n 	<li><strong>LED</strong>: RGB multicolor</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: 0°C a +50°C</li>
\n 	<li><strong>Humedad</strong>: 10% a 95%</li>
\n 	<li><strong>Dimensiones</strong>: Ø 120 × 45 mm</li>
\n 	<li><strong>Peso</strong>: 230g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>FireProtect 2 HSC Negro</li>
\n 	<li>SmartBracket</li>
\n 	<li>2× Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para dormitorios, salones, cocinas, garajes. Certificado para instalaciones profesionales.</em>",,,taxable,,1,,,0,0,0.23,12,12,4.5,1,,,180,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-FIREPROTECT2-HSC-SB-B_processed.png,,,,,,,,,0,
145,simple,AJ-FIREPROTECT2-HSC-SB-W,,"Ajax FireProtect 2 HSC Blanco",1,0,visible,"Detector Ajax 3 en 1: humo + calor + CO. Certificado EN 14604/EN 50291. Cámara óptica dual, sensor electroquímico CO. Sirena 85dB, LED RGB. Batería 7 años. Autodiagnóstico 24/7.","<h2>Ajax FireProtect 2 HSC - Detector de Humo y CO (Blanco)</h2>
\nDetector inteligente 3 en 1: humo + calor + monóxido de carbono. Certificado EN 14604 y EN 50291. Protección completa contra incendios y fugas de CO.
\n<h3>✨ Triple Protección:</h3>
\n<ul>
\n 	<li><strong>Sensor de humo</strong>: Cámara óptica dual con compensación de polvo</li>
\n 	<li><strong>Sensor de calor</strong>: Detección rápida de temperatura</li>
\n 	<li><strong>Sensor de CO</strong>: Monóxido de carbono (químico electroquímico)</li>
\n 	<li><strong>Sirena 85 dB</strong>: Alarma sonora integrada</li>
\n 	<li><strong>LED RGB</strong>: Indicador visual de estado</li>
\n 	<li><strong>Test automático</strong>: Autodiagnóstico continuo</li>
\n</ul>
\n<h3>🔥 Certificaciones:</h3>
\n<ul>
\n 	<li><strong>EN 14604</strong>: Detectores de humo</li>
\n 	<li><strong>EN 50291</strong>: Detectores de CO</li>
\n 	<li><strong>Grado 2</strong>: Sistemas de alarma de incendios</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Autodiagnóstico 24/7</li>
\n 	<li>Compensación automática</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 2× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 7 años (sensor humo/calor), 5 años (sensor CO)</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja y fin vida útil sensor CO</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Tipo humo</strong>: Cámara óptica dual</li>
\n 	<li><strong>Tipo calor</strong>: Termómetro digital</li>
\n 	<li><strong>Tipo CO</strong>: Electroquímico (vida útil 5-7 años)</li>
\n 	<li><strong>Sirena</strong>: 85 dB a 3m</li>
\n 	<li><strong>LED</strong>: RGB multicolor</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: 0°C a +50°C</li>
\n 	<li><strong>Humedad</strong>: 10% a 95%</li>
\n 	<li><strong>Dimensiones</strong>: Ø 120 × 45 mm</li>
\n 	<li><strong>Peso</strong>: 230g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>FireProtect 2 HSC Blanco</li>
\n 	<li>SmartBracket</li>
\n 	<li>2× Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para dormitorios, salones, cocinas, garajes. Certificado para instalaciones profesionales.</em>",,,taxable,,1,,,0,0,0.23,12,12,4.5,1,,,180,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-FIREPROTECT2-HSC-SB-W.webp,,,,,,,,,0,
417,simple,AJ-SIM,,"Tarjeta SIM Ajax",1,0,visible,"<h2><strong>Ajax SIM - Tarjeta SIM GlobalSIM Multioperador</strong></h2>
\nTarjeta SIM especializada para centrales Ajax Hub con conectividad automática multibanda. Comunicación 4G/3G/2G con selección inteligente de operador y datos ilimitados.
\n
\n<strong>✨ Conectividad Inteligente:</strong>
\n<ul>
\n 	<li><strong>GlobalSIM Multioperador</strong>: Conexión automática al mejor operador disponible</li>
\n 	<li><strong>Multibanda 2G/3G/4G (LTE)</strong>: Cobertura completa en todas las bandas</li>
\n 	<li><strong>Selección automática</strong>: Sin intervención manual para cambio de operador</li>
\n 	<li><strong>Datos ilimitados</strong>: Tarifa plana para comunicación de alarmas</li>
\n 	<li><strong>Activación inmediata</strong>: Preactivada y lista para usar</li>
\n</ul>
\n<strong>🔐 Seguridad:</strong>
\n<ul>
\n 	<li><strong>Protección anti-falsificación</strong>: Seguridad avanzada integrada</li>
\n 	<li><strong>Vinculación exclusiva</strong>: Una SIM por Hub único</li>
\n 	<li><strong>Sin recopilación de datos</strong>: Privacidad total garantizada</li>
\n 	<li><strong>Cifrado de comunicaciones</strong>: Protección en todas las transmisiones</li>
\n</ul>
\n<strong>📡 Especificaciones:</strong>
\n<ul>
\n 	<li><strong>Tecnología</strong>: GlobalSIM con roaming automático</li>
\n 	<li><strong>Bandas soportadas</strong>: 2G/3G/4G (LTE) completas</li>
\n 	<li><strong>Formato</strong>: SIM estándar compatible con Ajax Hub</li>
\n 	<li><strong>Activación</strong>: Automática desde App Ajax PRO</li>
\n 	<li><strong>Cobertura</strong>: Nacional e internacional</li>
\n 	<li><strong>Latencia</strong>: Ultra-baja para notificaciones instantáneas</li>
\n</ul>
\n<strong>🔧 Compatibilidad:</strong>
\n<ul>
\n 	<li><strong>Ajax Hub 2 4G</strong>: Compatible total</li>
\n 	<li><strong>Ajax Hub 2 Plus</strong>: Compatible total</li>
\n 	<li><strong>Ajax Hub 2</strong>: Compatible total</li>
\n 	<li><strong>Configuración</strong>: Ajax PRO: Tool for Engineers</li>
\n 	<li><strong>Gestión</strong>: Ajax PRO Desktop</li>
\n</ul>
